"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"384_180.09_0.7",384,180.086711531467,0.696632,0.0174771401178813,0.324169636080904,0.0544494955144865,1.75752963192117,0.489227666538952,1.26400613971518,1.58146174254487,0.893040249437115,0.56469292010823,0.661258655755158,-0.163202895627375,-0.824461551382533,"Carbohydrates","Saccharides","Monosaccharides","(2R,3R,4R,5S)-2-(hydroxymethyl)-3,4,5,6-tetrahydro-2H-pyran-6-ylium-3,4,5-triol",NA,NA,"[CH+]1C(C(C(C(O1)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H11O5/c7-1-4-6(10)5(9)3(8)2-11-4/h2-10H,1H2/q+1","UENHGZXMWVWJGF"
"6675_567.42_10.9",6675,567.417739703012,10.908603,0.0175119272857163,0.259168443193636,0.0636636254755825,1.75666605474516,0.586417880043751,1.19610863308532,1.5727068637859,0.880042018593321,0.559571550717875,0.653249792449343,-0.184355686399926,-0.837605478849269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6923_615.5_11.4",6923,615.496436217844,11.422835,0.0175526178678818,0.305684938231349,0.0570094377963916,1.75565810194526,0.514725959390237,1.24405324180816,1.53265577257972,0.894676218209869,0.583742438593357,0.616033710723536,-0.160562426921003,-0.776596137644538,"Fatty acids","Glycerolipids","Diacylglycerols","[2-[(Z)-heptadec-9-enoyl]oxy-3-hydroxypropyl] (Z)-heptadec-9-enoate",NA,NA,"CCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCC",NA,NA,NA,NA,"FYYBTKGJGCSNCV","nan","nan","InChI=1S/C37H68O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,35,38H,3-14,19-34H2,1-2H3","CNWDFRHWESXPEY"
"1390_404.23_2.5",1390,404.228105405521,2.5228553,0.0177304885243772,0.337064293508904,0.0537597395805828,1.75127929821079,0.472287251493821,1.26954284373008,1.54100512362485,0.899437528530558,0.583669395215796,0.623871658618351,-0.152905013976515,-0.776776672594866,"Terpenoids","Apocarotenoids","Megastigmanes","Roseoside",NA,"CC(=O)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","CC1=CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C",NA,NA,NA,NA,"XTODSGVDHGMKSN","InChI=1S/C19H30O8/c1-10(21)5-6-13-18(2,3)7-11(22)8-19(13,4)27-17-16(25)15(24)14(23)12(9-20)26-17/h5,11-12,14-17,20,22-25H,7-9H2,1-4H3/t6?,11-,12+,14+,15-,16+,17-,19+/m0/s1","XTODSGVDHGMKSN-SIEIHWOKSA-N","InChI=1S/C19H30O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-7,11,13-17,20,22-25H,8-9H2,1-4H3","SWYRVCGNMNAFEK"
"966_132.04_1.8",966,132.044686287171,1.8454844,0.0177422148618739,0.426407308565394,0.0450833082367523,1.75099216566282,0.370175360167179,1.34598422270023,1.63598151771296,0.905726117697653,0.553628575806788,0.710156449713357,-0.142853234875002,-0.853009684588358,"Alkaloids","Anthranilic acid alkaloids","Simple oxindole alkaloids","1H-indole-2,3-diol",NA,NA,"C1=CC=C2C(=C1)C(=C(N2)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H7NO2/c10-7-5-3-1-2-4-6(5)9-8(7)11/h1-4,9-11H","PGNRLPTYNKQQDY"
"1606_355.17_2.9",1606,355.17279897906,2.8540926,0.0178318717391764,0.931730336346275,0.0185828964014205,1.74880306830352,0.0307097640223868,1.73088659426491,1.69698396895728,0.975148309309311,0.57463613513597,0.762972936115065,-0.0363064413242226,-0.799279377439287,"Terpenoids","Monoterpenoids","Menthane monoterpenoids","Betulalbuside A",NA,NA,"CC(=CCCC(C)(C=C)O)COC1C(C(C(C(O1)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H28O7/c1-4-16(3,21)7-5-6-10(2)9-22-15-14(20)13(19)12(18)11(8-17)23-15/h4,6,11-15,17-21H,1,5,7-9H2,2-3H3","WEHZDNHJZBEGME"
"105_212.84_0.4",105,212.84288122298,0.39860913,0.0178827265351326,0.128387320022586,0.100879716850201,1.74756626468505,0.891477866579861,0.996196145413643,1.49917159302738,0.847846391656834,0.56554326109176,0.584165521539033,-0.23812518631207,-0.822290707851103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6964_226.95_11.5",6964,226.951711064762,11.513566,0.0179351831510404,0.129544323499234,0.00192860271293815,1.74629418402397,0.887581612604605,2.71475722665825,0.584911821564299,0.84475373371085,1.44424117032141,-0.773708947423013,-0.24339727294401,0.530311674479003,"Alkaloids","Proline alkaloids","Pyrrole alkaloids","4-Nitro-2-hydroximino-3-chloro-3-thiolene 1,1-dioxide",NA,NA,"C1C(=C(C(=NO)S1(=O)=O)Cl)[N+](=O)[O-]",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H3ClN2O5S/c5-3-2(7(9)10)1-13(11,12)4(3)6-8/h8H,1H2","KSHFVPQPZKEHDG"
"6731_1348.89_11",6731,1348.88616344264,11.00632,0.0180380609900703,0.0247005144293012,0.000825659084101704,1.74381014897657,1.60729400174113,3.08319923652451,0.570612748095294,0.796000770753362,1.3949929674905,-0.809416116267037,-0.329158267181863,0.480257849085174,"Amino acids and Peptides","Oligopeptides","Lipopeptides","Butyl 2-[4,7,10-tris[2-[2-[(2,3-dibutoxybenzoyl)amino]ethylamino]-2-oxoethyl]-1,4,7,10-tetrazacyclododec-1-yl]acetate",NA,NA,"CCCCOC1=CC=CC(=C1OCCCC)C(=O)NCCNC(=O)CN2CCN(CCN(CCN(CC2)CC(=O)NCCNC(=O)C3=C(C(=CC=C3)OCCCC)OCCCC)CC(=O)OCCCC)CC(=O)NCCNC(=O)C4=C(C(=CC=C4)OCCCC)OCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C71H114N10O14/c1-8-15-45-89-59-28-22-25-56(66(59)93-49-19-12-5)69(86)75-34-31-72-62(82)52-78-37-39-79(53-63(83)73-32-35-76-70(87)57-26-23-29-60(90-46-16-9-2)67(57)94-50-20-13-6)41-43-81(55-65(85)92-48-18-11-4)44-42-80(40-38-78)54-64(84)74-33-36-77-71(88)58-27-24-30-61(91-47-17-10-3)68(58)95-51-21-14-7/h22-30H,8-21,31-55H2,1-7H3,(H,72,82)(H,73,83)(H,74,84)(H,75,86)(H,76,87)(H,77,88)","URAUBQLKSSTHAM"
"2113_409.16_3.4",2113,409.162969042026,3.4233465,0.0180827524072351,0.383077506948228,0.0499534514550725,1.74273546410977,0.41671334761246,1.30143449950792,1.56512422911942,0.904552381573687,0.577942865329361,0.646277173209975,-0.144724044834162,-0.791001218044137,"Alkaloids","Anthranilic acid alkaloids","Benzodiazepine alkaloids","Urea, 1-(p-ethoxyphenyl)-3-((p-((4H-1,2,4-triazol-4-ylimino)methyl)phenoxy)acetyl)-",NA,NA,"CCOC1=CC=C(C=C1)NC(=O)NC(=O)COC2=CC=C(C=C2)C=NN3C=NN=C3",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H20N6O4/c1-2-29-17-9-5-16(6-10-17)24-20(28)25-19(27)12-30-18-7-3-15(4-8-18)11-23-26-13-21-22-14-26/h3-11,13-14H,2,12H2,1H3,(H2,24,25,27,28)","KSICTYWMWHTKKC"
"1044_265.14_2",1044,265.143722080714,2.02119,0.0181556915067798,0.454251529201865,0.0439187645362226,1.74098720520003,0.342703601999424,1.35734988537599,1.61633075450529,0.911285570620621,0.563798942809535,0.692722451219688,-0.134024870982594,-0.826747322202282,"Terpenoids","Sesquiterpenoids","Lactarane sesquiterpenoids",NA,NA,"CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O","C=C1CCC(C(=C)CC2C(CC1O)C(=C)C(=O)O2)O",NA,NA,NA,NA,"JLIDBLDQVAYHNE","InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7-/t15-/m1/s1","JLIDBLDQVAYHNE-YKALOCIXSA-N","InChI=1S/C15H20O4/c1-8-4-5-12(16)9(2)6-14-11(7-13(8)17)10(3)15(18)19-14/h11-14,16-17H,1-7H2","ZMNAHABFTFEFSR"
"294_321.12_0.6",294,321.115699967662,0.5965293,0.0183165102418263,0.0821931666889666,0.133404912489953,1.73715726686289,1.0851642869932,0.874828177705849,1.46198053949581,0.827345163821306,0.565907097577805,0.547924107624312,-0.273438755521662,-0.821362863145974,"Alkaloids","Small peptides","Aminoacids","1,3,5-Tris(2-fluoroprop-2-enyl)-1,3,5-triazinane-2,4,6-trione",NA,NA,"C=C(CN1C(=O)N(C(=O)N(C1=O)CC(=C)F)CC(=C)F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H12F3N3O3/c1-7(13)4-16-10(19)17(5-8(2)14)12(21)18(11(16)20)6-9(3)15/h1-6H2","KQJXZZWASJMKTA"
"4386_450.26_7.2",4386,450.262662815979,7.235411,0.0185308481763619,0.908465869971454,0.0204794407080181,1.73210470211211,0.0416913839987571,1.68868190808382,1.68775746244754,0.970842059050957,0.575226050337273,0.755107597845729,-0.0426914842661982,-0.797799082111928,"Fatty acids","Fatty amides","Open-chain polyketides","3-Hydroxyhexadecadienoylcarnitine",NA,NA,"CCCC=CCC=CCCCCCC(CC(=O)OC(CCC(=O)O)[N+](C)(C)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H41NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)19-23(28)29-21(24(2,3)4)17-18-22(26)27/h7-8,10-11,20-21,25H,5-6,9,12-19H2,1-4H3/p+1","CBBAYEUCTOLHMQ"
"4157_181.12_6.7",4157,181.123000475122,6.724643,0.0185450315059281,0.723385767861706,0.00670649503789877,1.73177242451714,0.140630039948092,2.17350439240842,1.75831590917512,1.0513097024759,0.597907177538482,0.814194296679024,0.0721877315341114,-0.742006565144913,"Fatty acids","Fatty Acids and Conjugates","Irregular monoterpenoids","9-Hydroxy-3,7-dimethylnona-3,7-dienoic acid",NA,NA,"CC(=CCO)CCC=C(C)CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H18O3/c1-9(6-7-12)4-3-5-10(2)8-11(13)14/h5-6,12H,3-4,7-8H2,1-2H3,(H,13,14)","YFJFMRMZFRGVEX"
"1165_147.04_2.2",1165,147.044330065085,2.2226098,0.0186372633902354,0.986396591816406,0.011976282358454,1.72961785709857,0.00594843697790175,1.92167797341376,1.72645135998589,1.01071420236606,0.585428715683202,0.787809689131562,0.0153751069155277,-0.772434582216034,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","M-Coumaric Acid",NA,NA,"C1=CC(=CC(=C1)O)C=CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)","KKSDGJDHHZEWEP"
"6647_953.54_10.9",6647,953.537259113688,10.882864,0.0186689910608299,0.973230797487356,0.0112977164656234,1.72887915224665,0.0117841564539328,1.94700932878188,0.561647141143606,0.973311238198371,1.73295859072041,-0.832264063376221,-0.0390268818591339,0.793237181517087,"Amino acids and Peptides","Oligopeptides","Linear peptides","H-Lys-Phe-Gly-Asp-Leu-Ala-Ser-Ile-Ser-NH2",NA,NA,"CCC(C)C(C(=O)NC(CO)C(=O)N)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCCCN)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H69N11O13/c1-6-23(4)34(42(66)51-30(20-54)35(45)59)53-41(65)31(21-55)52-36(60)24(5)47-39(63)27(16-22(2)3)50-40(64)29(18-33(57)58)48-32(56)19-46-38(62)28(17-25-12-8-7-9-13-25)49-37(61)26(44)14-10-11-15-43/h7-9,12-13,22-24,26-31,34,54-55H,6,10-11,14-21,43-44H2,1-5H3,(H2,45,59)(H,46,62)(H,47,63)(H,48,56)(H,49,61)(H,50,64)(H,51,66)(H,52,60)(H,53,65)(H,57,58)","IRTVEJDCVGCOCW"
"4489_337.27_7.5",4489,337.274169291595,7.463038,0.0186788976862012,0.8104220750747,0.0250735222063682,1.7286487567422,0.0912887377458048,1.60078465418123,1.64043763165181,0.957390131086404,0.583618732351547,0.714080744592645,-0.0628211602586425,-0.776901904851287,"Fatty acids","Glycerolipids","Monoacylglycerols","1-Monolinolein",NA,"CCCCCCCCCCCCc1oc(OC)c(CC)c(=O)c1C","CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)O",NA,NA,NA,NA,"JDVDGNAHTZMMBI","InChI=1S/C21H36O3/c1-5-7-8-9-10-11-12-13-14-15-16-19-17(3)20(22)18(6-2)21(23-4)24-19/h5-16H2,1-4H3","JDVDGNAHTZMMBI-UHFFFAOYSA-N","InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3","WECGLUPZRHILCT"
"4173_295.23_6.8",4173,295.227790422822,6.7576613,0.0187445469282679,0.0701517212307056,0.148968788671621,1.72712505238466,1.15396166872932,0.826904713651974,1.36746364673875,0.839600828269564,0.613984020907554,0.45150248028156,-0.252224505032184,-0.703726985313744,"Fatty acids","Octadecanoids","Other Octadecanoids",NA,NA,"CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)O","CCCCCC(C=CC#CCCCCCCCC(=O)O)O",NA,NA,NA,NA,"HHZKKFXQEIBVEV","InChI=1S/C18H30O3/c1-2-3-4-5-7-10-13-16-21-17-14-11-8-6-9-12-15-18(19)20/h7,10,13-14,16-17H,2-6,8-9,11-12,15H2,1H3,(H,19,20)/b10-7-,16-13+,17-14+","HHZKKFXQEIBVEV-CXXUKANQSA-N","InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h12,15,17,19H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)","FYPCNVCBWHQKJO"
"6646_747.5_10.9",6646,747.504943713781,10.851811,0.0190779703263496,0.906900280783126,0.00958565324465888,1.71946783104462,0.0424404636416723,2.0183782854063,1.69694598054782,1.02747178593514,0.605482907360108,0.762940639815048,0.0390987784808652,-0.723841861334183,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","1-(hexadeca-7,10,13-trienoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadeca-9,12,15-trienoate",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC","CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,"ZRLAOEYZSKXGSL","InChI=1S/C43H70O10/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-38(45)50-34-36(35-51-43-42(49)41(48)40(47)37(33-44)53-43)52-39(46)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2/h5-8,11-14,17-19,22,36-37,40-44,47-49H,3-4,9-10,15-16,20-21,23-35H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,18-17-,22-19-/t36-,37-,40+,41+,42-,43-/m1/s1","ZRLAOEYZSKXGSL-RZRNQMRLSA-N","InChI=1S/C43H70O10/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(46)52-36(35-51-43-42(49)41(48)40(47)37(33-44)53-43)34-50-38(45)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h5-8,11-14,17-19,21,36-37,40-44,47-49H,3-4,9-10,15-16,20,22-35H2,1-2H3","ICYUEMSNVJJVHR"
"1392_163.11_2.5",1392,163.111930130346,2.522408,0.0191723546550723,0.275914682419306,0.0671097955748575,1.71732454591662,0.559225188523989,1.17321408409902,1.54653456875502,0.884661657881592,0.572028376057416,0.629039081480238,-0.176802298253266,-0.805841379733503,"Fatty acids","Monoterpenoids","Unsaturated fatty acids","3,4-dimethyl-5-pentylidene-2,5-dihydrofuran-2-one",NA,"C1=Cc2ccccc2CC1|C#Cc1ccccc1","CCCCC=C1C(=C(C(=O)O1)C)C",NA,NA,NA,NA,"KEIFWROAQVVDBN|UEXCJVNBTNXOEH","InChI=1S/C10H10/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H,4,8H2|InChI=1S/C8H6/c1-2-8-6-4-3-5-7-8/h1,3-7H","KEIFWROAQVVDBN-UHFFFAOYSA-N|UEXCJVNBTNXOEH-UHFFFAOYSA-N","InChI=1S/C11H16O2/c1-4-5-6-7-10-8(2)9(3)11(12)13-10/h7H,4-6H2,1-3H3","MTQPZHNZYWAXEH"
"1732_403.23_3",1732,403.230472774274,3.0064585,0.0192575950761534,0.482227596773341,0.04449791863318,1.71539794931789,0.316747939575667,1.35166030244075,1.64181921396985,0.91247830342448,0.555772703632908,0.715295276038709,-0.132137839474788,-0.847433115513497,"Carbohydrates","Nucleosides","Purine nucleosides","N2-[(methoxymethoxy)methyl]-N2,N4,N4,N6,N6-pentakis(methoxymethyl)-1,3,5-triazine-2,4,6-triamine",NA,NA,"COCN(COC)C1=NC(=NC(=N1)N(COC)COCOC)N(COC)COC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H32N6O7/c1-23-7-20(8-24-2)14-17-15(21(9-25-3)10-26-4)19-16(18-14)22(11-27-5)12-29-13-28-6/h7-13H2,1-6H3","DTMASPUFGZUFHC"
"4045_335.26_6.5",4045,335.258969494437,6.486292,0.0193150064048351,0.502759605934705,0.0430919914126876,1.71410514350756,0.298639622840457,1.3656034353719,1.61337528409566,0.917640905718703,0.568770895875639,0.690082060024533,-0.123998391020382,-0.814080451044915,"Fatty acids","Glycerolipids","Monoacylglycerols","2,3-dihydroxypropyl octadeca-9,12,15-trienoate",NA,"CC(=O)[C@H]1[C@@H](O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O",NA,NA,NA,NA,"FGDFFHLIMDMCJI","InChI=1S/C21H34O3/c1-12(22)19-18(24)11-17-15-5-4-13-10-14(23)6-8-20(13,2)16(15)7-9-21(17,19)3/h13-19,23-24H,4-11H2,1-3H3/t13-,14-,15+,16-,17-,18-,19-,20-,21-/m0/s1","FGDFFHLIMDMCJI-AFYPPJMBSA-N","InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3","GGJRAQULURVTAJ"
"2720_137.99_4",2720,137.987554345359,4.0097117,0.0193285794920371,0.424413141322205,0.0495333975210748,1.71380006223832,0.372211177279273,1.30510188251522,1.61890290094147,0.905128989471772,0.559100233216826,0.695016457826308,-0.14380469030406,-0.838821148130368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4292_337.27_7.1",4292,337.274613686438,7.063849,0.0194329562050016,0.999035286658846,0.0150831557432829,1.71146112807434,0.000419171903570466,1.82150778455963,1.6397717476311,0.997293079010191,0.608190182841566,0.713495009063838,-0.00391055666312736,-0.717405565726965,"Fatty acids","Glycerolipids","Monoacylglycerols","[(2R)-2,3-dihydroxypropyl] (8Z,10E)-octadeca-8,10-dienoate",NA,"CCCCCCCCCCCCc1oc(OC)c(CC)c(=O)c1C","CCCCCCCC=CC=CCCCCCCC(=O)OCC(CO)O",NA,NA,NA,NA,"JDVDGNAHTZMMBI","InChI=1S/C21H36O3/c1-5-7-8-9-10-11-12-13-14-15-16-19-17(3)20(22)18(6-2)21(23-4)24-19/h5-16H2,1-4H3","JDVDGNAHTZMMBI-UHFFFAOYSA-N","InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h8-11,20,22-23H,2-7,12-19H2,1H3","LUEXONQWCUYSSK"
"368_163.06_0.7",368,163.060103309095,0.6918042,0.0197436326570357,0.365524449296116,0.056747457984291,1.70457293789941,0.437083568530292,1.24605358802244,1.59569365884147,0.896624834303738,0.561902862329302,0.67418370964864,-0.157423635839309,-0.831607345487949,"Carbohydrates","Saccharides","Monosaccharides","Glucosan","CN1C2=C(NC=N2)C(=O)N(C)C1=O","O=C[C@H](O)[C@H]1OC[C@@H](O)[C@@H]1O","C1C2C(C(C(C(O1)O2)O)O)O","InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)",NA,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","WZYRMLAWNVOIEX","InChI=1S/C6H10O5/c7-1-3(8)6-5(10)4(9)2-11-6/h1,3-6,8-10H,2H2/t3-,4+,5-,6+/m0/s1","WZYRMLAWNVOIEX-BGPJRJDNSA-N","InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2","TWNIBLMWSKIRAT"
"1603_350.22_2.9",1603,350.217619902863,2.8518507,0.0197443054844426,0.883026068181815,0.0231498682337615,1.70455813817859,0.0540264752441708,1.63545147659044,1.65531027193856,0.967081343514157,0.58422965162996,0.7271016616444,-0.0482908515669557,-0.775392513211356,"Terpenoids","Monoterpenoids","Menthane monoterpenoids","Hydroxylinalool glucopyranoside","CC(C)=CCC(O)/C(C)=C/CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","C/C1=C\[C@H](O)C[C@@](C)(O)/C=C/[C@H](C(C)C)CC[C@](C)(O)/C=C/C1|C/C1=C\[C@@H](O)C[C@@](C)(O)/C=C/[C@H](C(C)C)CC[C@]2(C)O[C@H]2CC1|C=C1CC[C@@H](C(C)C)/C=C/[C@](C)(O)C[C@@H](O)/C=C(\C)CC[C@@H]1O|C=C1CC[C@@H](C(C)C)/C=C/[C@](C)(O)C/C=C/[C@@](C)(O)CC[C@@H]1O","CC(=CCCC(C)(C=CO)OC1C(C(C(C(O1)CO)O)O)O)C","InChI=1S/C16H28O7/c1-9(2)4-5-11(18)10(3)6-7-22-16-15(21)14(20)13(19)12(8-17)23-16/h4,6,11-21H,5,7-8H2,1-3H3/b10-6+/t11?,12-,13-,14+,15-,16-/m1/s1","PBPYEEMQIFDGSQ-MIYBPCGNSA-N","PBPYEEMQIFDGSQ-MIYBPCGNSA-N","PBPYEEMQIFDGSQ","YJLCVIWLVFUFET|NQPIZWULBTVUAU|UGJGMIHFKBLYRL|RRETUGRLLIPRCF","InChI=1S/C20H34O3/c1-15(2)17-8-11-19(4,22)10-6-7-16(3)13-18(21)14-20(5,23)12-9-17/h6,9-10,12-13,15,17-18,21-23H,7-8,11,14H2,1-5H3/b10-6+,12-9+,16-13+/t17-,18+,19-,20+/m1/s1|InChI=1S/C20H34O3/c1-14(2)16-8-10-19(4,22)13-17(21)12-15(3)6-7-18-20(5,23-18)11-9-16/h8,10,12,14,16-18,21-22H,6-7,9,11,13H2,1-5H3/b10-8+,15-12+/t16-,17+,18-,19-,20-/m0/s1|InChI=1S/C20H34O3/c1-14(2)17-8-7-16(4)19(22)9-6-15(3)12-18(21)13-20(5,23)11-10-17/h10-12,14,17-19,21-23H,4,6-9,13H2,1-3,5H3/b11-10+,15-12+/t17-,18+,19+,20+/m1/s1|InChI=1S/C20H34O3/c1-15(2)17-8-7-16(3)18(21)10-14-20(5,23)12-6-11-19(4,22)13-9-17/h6,9,12-13,15,17-18,21-23H,3,7-8,10-11,14H2,1-2,4-5H3/b12-6+,13-9+/t17-,18+,19-,20-/m1/s1","YJLCVIWLVFUFET-FCVUHANCSA-N|NQPIZWULBTVUAU-XCJHNLGWSA-N|UGJGMIHFKBLYRL-KGQOWYEGSA-N|RRETUGRLLIPRCF-JZOIXNATSA-N","InChI=1S/C16H28O7/c1-10(2)5-4-6-16(3,7-8-17)23-15-14(21)13(20)12(19)11(9-18)22-15/h5,7-8,11-15,17-21H,4,6,9H2,1-3H3","FMTFATLFJHEZNX"
"1924_225.15_3.2",1924,225.148859784535,3.2054777,0.019793544111823,0.0729933331885489,0.153812884762336,1.70347643669806,1.13671680414864,0.813007282565797,1.37657218528936,0.837116583259152,0.608116735326295,0.461080264585445,-0.256499537371854,-0.717579801957299,"Terpenoids","Apocarotenoids","Apocarotenoids(ε-)","4-(3,3-dihydroxybut-1-en-1-yl)-3,5,5-trimethylcyclohex-2-ene-1,1-diol",NA,"CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC","CC1=CC(CC(C1C=CC(C)(O)O)(C)C)(O)O",NA,NA,NA,NA,"GEWDNTWNSAZUDX","InChI=1S/C13H20O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h4-5,10-11H,3,6-9H2,1-2H3/b5-4-/t10-,11-/m1/s1","GEWDNTWNSAZUDX-WQMVXFAESA-N","InChI=1S/C13H22O4/c1-9-7-13(16,17)8-11(2,3)10(9)5-6-12(4,14)15/h5-7,10,14-17H,8H2,1-4H3","XBFYXUXQJGIFHA"
"369_203.09_0.7",369,203.091384881804,0.69180435,0.0198328814080091,0.418444724138652,0.0514630233028894,1.70261418500342,0.378361903470178,1.28850470383897,1.59144178457718,0.906051084331839,0.569327193185746,0.670334383717203,-0.142335701310613,-0.812670085027816,"Carbohydrates","Saccharides","Monosaccharides","1-{6-hydroxy-2,2-dimethyl-tetrahydro-2H-furo[2,3-d][1,3]dioxol-5-yl}ethane-1,2-diol",NA,"C[C@]1(O)C[C@@H](O)[C@]2(O)CC(=O)OC[C@@H]21","CC1(OC2C(C(OC2O1)C(CO)O)O)C",NA,NA,NA,NA,"FQOXWSFMKSXFDD","InChI=1S/C9H14O5/c1-8(12)2-6(10)9(13)3-7(11)14-4-5(8)9/h5-6,10,12-13H,2-4H2,1H3/t5-,6-,8+,9+/m1/s1","FQOXWSFMKSXFDD-YGBUUZGLSA-N","InChI=1S/C9H16O6/c1-9(2)14-7-5(12)6(4(11)3-10)13-8(7)15-9/h4-8,10-12H,3H2,1-2H3","BGGCXQKYCBBHAH"
